Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,980443,-,-,-,35.97,-83.9,0,291,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,GHI
2022,7,15,10,30,21.8,76.95,4
2022,7,15,11,30,23.6,74.77,121
2022,7,15,12,30,26.3,60.6,313
2022,7,15,13,30,28.700000000000003,50.52,515
2022,7,15,14,30,30,46.12,701
2022,7,15,15,30,31,42.63,852
2022,7,15,16,30,31.8,40.09,565
2022,7,15,17,30,32.300000000000004,38.37,877
2022,7,15,18,30,32.5,37.52,947
2022,7,15,19,30,32.5,37.230000000000004,849
2022,7,15,20,30,32.2,37.7,747
2022,7,15,21,30,32,38.050000000000004,586
2022,7,15,22,30,31.200000000000003,40.410000000000004,349
2022,7,15,23,30,29.1,47.61,181
2022,7,16,0,30,26.900000000000002,57.730000000000004,33
2022,7,16,1,30,25.3,60.4,0
2022,7,16,2,30,24.1,65.51,0
2022,7,16,3,30,23.1,69.36,0
2022,7,16,4,30,22.3,72.85000000000001,0
2022,7,16,5,30,21.700000000000003,75.92,0
2022,7,16,6,30,21.1,79.45,0
2022,7,16,7,30,20.5,82.67,0
2022,7,16,8,30,20.1,84.67,0
2022,7,16,9,30,20.1,84.7,0
2022,7,16,10,30,21.1,80.67,1
2022,7,16,11,30,23.3,73.27,95
2022,7,16,12,30,26.1,61.59,248
2022,7,16,13,30,29,50.550000000000004,492
2022,7,16,14,30,31.1,43.15,675
2022,7,16,15,30,32.2,39.36,812
2022,7,16,16,30,32.800000000000004,38.050000000000004,667
2022,7,16,17,30,33.2,37.11,767
2022,7,16,18,30,33.4,36.32,751
2022,7,16,19,30,33.300000000000004,36.95,857
2022,7,16,20,30,33.1,38.32,705
2022,7,16,21,30,32.800000000000004,40.71,572
2022,7,16,22,30,31.8,43.53,379
2022,7,16,23,30,29.5,50.9,185
2022,7,17,0,30,27.200000000000003,66.9,29
2022,7,17,1,30,25.6,71.15,0
2022,7,17,2,30,24.3,76.31,0
2022,7,17,3,30,23.5,78.27,0
2022,7,17,4,30,23,78.58,0
2022,7,17,5,30,22.5,79.44,0
2022,7,17,6,30,22,81.12,0
2022,7,17,7,30,21.400000000000002,84.27,0
2022,7,17,8,30,21.1,86.4,0
2022,7,17,9,30,21,87.49,0
2022,7,17,10,30,21.900000000000002,83.71000000000001,2
2022,7,17,11,30,24.1,75.66,106
2022,7,17,12,30,26.6,67.77,264
2022,7,17,13,30,29,59.54,459
2022,7,17,14,30,30.700000000000003,52.46,629
2022,7,17,15,30,31.5,48.46,812
2022,7,17,16,30,32.300000000000004,45.27,772
2022,7,17,17,30,32.9,43.13,765
2022,7,17,18,30,33.2,42.02,742
2022,7,17,19,30,33.4,41.09,721
2022,7,17,20,30,33.1,41.47,584
2022,7,17,21,30,32.5,43.96,441
2022,7,17,22,30,31.200000000000003,47.9,112
2022,7,17,23,30,28.6,58.9,79
2022,7,18,0,30,26.200000000000003,76.72,20
2022,7,18,1,30,24.700000000000003,79.56,0
2022,7,18,2,30,23.8,82.21000000000001,0
2022,7,18,3,30,23.200000000000003,83.44,0
2022,7,18,4,30,22.700000000000003,84.37,0
2022,7,18,5,30,22.200000000000003,85.44,0
2022,7,18,6,30,21.700000000000003,86.81,0
2022,7,18,7,30,21.3,88.19,0
2022,7,18,8,30,21,89.78,0
2022,7,18,9,30,20.700000000000003,91.51,0
2022,7,18,10,30,21.1,89.25,1
2022,7,18,11,30,22.3,85.10000000000001,108
2022,7,18,12,30,24.3,78.35000000000001,284
2022,7,18,13,30,26.5,69.65,456
2022,7,18,14,30,28.3,61.28,520
2022,7,18,15,30,29.900000000000002,54.58,803
2022,7,18,16,30,31,50.78,911
2022,7,18,17,30,31.5,49.35,949
2022,7,18,18,30,31.5,49.85,527
2022,7,18,19,30,30.6,53.620000000000005,181
2022,7,18,20,30,28.700000000000003,62.27,139
2022,7,18,21,30,26.5,75.08,88
2022,7,18,22,30,25,86.52,222
2022,7,18,23,30,24.200000000000003,93.27,123
2022,7,19,0,30,23.400000000000002,97.63,22
2022,7,19,1,30,22.700000000000003,99.81,0
2022,7,19,2,30,22,100,0
2022,7,19,3,30,21.400000000000002,100,0
2022,7,19,4,30,21,100,0
2022,7,19,5,30,20.8,99.84,0
2022,7,19,6,30,20.6,99.57000000000001,0
2022,7,19,7,30,20.400000000000002,99.47,0
2022,7,19,8,30,20.3,98.85000000000001,0
2022,7,19,9,30,20.1,98.92,0
2022,7,19,10,30,21,93.13,1
2022,7,19,11,30,23.700000000000003,86.77,72
2022,7,19,12,30,26.400000000000002,79.27,192
2022,7,19,13,30,27.400000000000002,68.5,272
2022,7,19,14,30,28.400000000000002,59.7,673
2022,7,19,15,30,29.700000000000003,53.85,752
2022,7,19,16,30,30.700000000000003,50.07,909
2022,7,19,17,30,31.3,47.99,835
2022,7,19,18,30,31.700000000000003,46.68,867
2022,7,19,19,30,32,45.63,810
2022,7,19,20,30,31.900000000000002,45.56,748
2022,7,19,21,30,31.900000000000002,45.56,578
2022,7,19,22,30,31,49.07,382
2022,7,19,23,30,28.6,57.21,183
2022,7,20,0,30,26.6,71.75,27
2022,7,20,1,30,25.400000000000002,74.60000000000001,0
2022,7,20,2,30,24.400000000000002,80.91,0
2022,7,20,3,30,23.6,88.15,0
2022,7,20,4,30,23.200000000000003,92.38,0
2022,7,20,5,30,22.900000000000002,95.67,0
2022,7,20,6,30,22.900000000000002,97.14,0
2022,7,20,7,30,23,98.19,0
2022,7,20,8,30,23,99.19,0
2022,7,20,9,30,22.900000000000002,99.64,0
2022,7,20,10,30,23.1,97.73,1
2022,7,20,11,30,23.8,94.96000000000001,71
2022,7,20,12,30,24.8,92.14,11
2022,7,20,13,30,26.6,84.55,324
2022,7,20,14,30,28.8,72.81,371
2022,7,20,15,30,30.5,63.660000000000004,551
2022,7,20,16,30,31.3,60.88,721
2022,7,20,17,30,31.700000000000003,60.29,782
2022,7,20,18,30,31.900000000000002,60.58,767
2022,7,20,19,30,31.700000000000003,62.43,795
2022,7,20,20,30,31.200000000000003,65.81,584
2022,7,20,21,30,30.6,69.9,511
2022,7,20,22,30,29.700000000000003,74.76,357
2022,7,20,23,30,28.200000000000003,82.10000000000001,166
2022,7,21,0,30,26.700000000000003,87.46000000000001,21
2022,7,21,1,30,25.900000000000002,88.42,0
2022,7,21,2,30,25.400000000000002,88.25,0
2022,7,21,3,30,25,88.11,0
2022,7,21,4,30,24.8,87.63,0
2022,7,21,5,30,24.6,87.66,0
2022,7,21,6,30,24.400000000000002,88.93,0
2022,7,21,7,30,24.3,90.71000000000001,0
2022,7,21,8,30,24.1,93.86,0
2022,7,21,9,30,24,96.25,0
2022,7,21,10,30,24,96.41,0
2022,7,21,11,30,24.200000000000003,96.09,11
2022,7,21,12,30,24.8,94.22,11
2022,7,21,13,30,25.8,91.12,256
2022,7,21,14,30,27.3,83.61,545
2022,7,21,15,30,28.8,74.91,684
2022,7,21,16,30,30,68.58,700
2022,7,21,17,30,30.700000000000003,65.28,837
2022,7,21,18,30,30.900000000000002,64.36,653
2022,7,21,19,30,30.8,64.63,679
2022,7,21,20,30,30.400000000000002,66.44,658
2022,7,21,21,30,29.700000000000003,70.34,461
2022,7,21,22,30,28.8,76.43,337
2022,7,21,23,30,27.200000000000003,86.31,170
2022,7,22,0,30,25.700000000000003,95.02,21
2022,7,22,1,30,25.1,95.24,0
2022,7,22,2,30,24.8,94.57000000000001,0
2022,7,22,3,30,24.6,93.69,0
2022,7,22,4,30,24.3,93.96000000000001,0
2022,7,22,5,30,23.900000000000002,95.01,0
2022,7,22,6,30,23.400000000000002,96.84,0
2022,7,22,7,30,22.8,99.2,0
2022,7,22,8,30,22.200000000000003,100,0
2022,7,22,9,30,21.700000000000003,100,0
2022,7,22,10,30,22.5,95.88,2
2022,7,22,11,30,24.6,91.51,51
2022,7,22,12,30,27.900000000000002,78.22,198
2022,7,22,13,30,31,56.59,405
2022,7,22,14,30,32.7,44.550000000000004,664
2022,7,22,15,30,33.800000000000004,40.93,848
2022,7,22,16,30,34.5,38.56,949
2022,7,22,17,30,35.1,36.78,991
2022,7,22,18,30,35.300000000000004,35.97,972
2022,7,22,19,30,35,36.46,881
2022,7,22,20,30,35.1,36.49,763
2022,7,22,21,30,34.7,36.57,576
2022,7,22,22,30,32.800000000000004,39.27,391
2022,7,22,23,30,29.8,45.71,188
2022,7,23,0,30,27.1,62.120000000000005,27
2022,7,23,1,30,25.700000000000003,62.6,0
2022,7,23,2,30,24.6,64.31,0
2022,7,23,3,30,23.6,65.94,0
2022,7,23,4,30,22.400000000000002,70.85000000000001,0
2022,7,23,5,30,21.5,75.09,0
2022,7,23,6,30,21,76.98,0
2022,7,23,7,30,20.700000000000003,77.93,0
2022,7,23,8,30,20.400000000000002,79.03,0
2022,7,23,9,30,20.200000000000003,79.67,0
2022,7,23,10,30,21.200000000000003,75.87,1
2022,7,23,11,30,23.700000000000003,71.24,108
2022,7,23,12,30,26.5,61.07,296
2022,7,23,13,30,29.1,57.53,495
2022,7,23,14,30,31.1,53.230000000000004,676
2022,7,23,15,30,32.4,48.51,820
2022,7,23,16,30,33.300000000000004,45.45,918
2022,7,23,17,30,33.7,44.25,956
2022,7,23,18,30,33.7,44.03,936
2022,7,23,19,30,33.5,44.37,861
2022,7,23,20,30,33.300000000000004,44.800000000000004,733
2022,7,23,21,30,33.4,45.13,508
2022,7,23,22,30,32.5,47.07,230
2022,7,23,23,30,29.5,57.61,54
2022,7,24,0,30,26.8,73.42,12
2022,7,24,1,30,25.700000000000003,71.11,0
2022,7,24,2,30,24.8,72.48,0
2022,7,24,3,30,23.900000000000002,75.56,0
2022,7,24,4,30,23.1,78.88,0
2022,7,24,5,30,22.400000000000002,81.29,0
2022,7,24,6,30,21.900000000000002,82.56,0
2022,7,24,7,30,21.5,83.42,0
2022,7,24,8,30,21.1,85.31,0
2022,7,24,9,30,20.8,87.54,0
2022,7,24,10,30,21.5,84.96000000000001,1
2022,7,24,11,30,23.200000000000003,81.28,102
2022,7,24,12,30,25.400000000000002,74.69,288
2022,7,24,13,30,27.700000000000003,65.06,487
2022,7,24,14,30,29.400000000000002,57.24,618
2022,7,24,15,30,30.700000000000003,51.96,617
2022,7,24,16,30,31.8,48.4,661
2022,7,24,17,30,32.6,46.07,839
2022,7,24,18,30,33.2,44.31,940
2022,7,24,19,30,33.5,43.21,864
2022,7,24,20,30,33.4,43.52,652
2022,7,24,21,30,32.800000000000004,46.15,510
2022,7,24,22,30,31.1,50.6,332
2022,7,24,23,30,29,66.59,158
2022,7,25,0,30,27.400000000000002,74.79,18
2022,7,25,1,30,26.1,77.81,0
2022,7,25,2,30,25,81.93,0
2022,7,25,3,30,24.400000000000002,82.72,0
2022,7,25,4,30,24.1,83.44,0
2022,7,25,5,30,23.8,84.64,0
2022,7,25,6,30,23.5,85.95,0
2022,7,25,7,30,23.200000000000003,87.15,0
2022,7,25,8,30,23,87.97,0
2022,7,25,9,30,22.8,89.11,0
2022,7,25,10,30,23.200000000000003,87.37,0
2022,7,25,11,30,24.400000000000002,83.06,49
2022,7,25,12,30,26.1,78.27,65
2022,7,25,13,30,27.900000000000002,73.29,349
2022,7,25,14,30,29.3,67.1,264
2022,7,25,15,30,30.400000000000002,61.82,248
2022,7,25,16,30,31.200000000000003,58.34,439
2022,7,25,17,30,31.700000000000003,56.25,706
2022,7,25,18,30,31.8,55.910000000000004,647
2022,7,25,19,30,31.5,57.11,428
2022,7,25,20,30,30.8,60.5,159
2022,7,25,21,30,30,64.94,158
2022,7,25,22,30,28.700000000000003,71.45,43
2022,7,25,23,30,27.1,82.57000000000001,66
2022,7,26,0,30,25.900000000000002,90.14,11
2022,7,26,1,30,25.1,91.49,0
2022,7,26,2,30,24.5,92.49,0
2022,7,26,3,30,24.1,93.48,0
2022,7,26,4,30,23.700000000000003,94.37,0
2022,7,26,5,30,23.3,95.23,0
2022,7,26,6,30,23,95.66,0
2022,7,26,7,30,22.8,96.06,0
2022,7,26,8,30,22.6,96.33,0
2022,7,26,9,30,22.400000000000002,96.39,0
2022,7,26,10,30,22.700000000000003,93.67,0
2022,7,26,11,30,23.6,90.35000000000001,93
2022,7,26,12,30,25.3,84.86,222
2022,7,26,13,30,27.5,75.39,233
2022,7,26,14,30,29.400000000000002,64.92,304
2022,7,26,15,30,30.700000000000003,58.800000000000004,434
2022,7,26,16,30,31.700000000000003,55.230000000000004,618
2022,7,26,17,30,32.300000000000004,53.22,704
2022,7,26,18,30,32.5,52.52,608
2022,7,26,19,30,32.4,52.870000000000005,495
2022,7,26,20,30,31.900000000000002,54.92,264
2022,7,26,21,30,30.900000000000002,59.54,263
2022,7,26,22,30,29.5,66.45,200
2022,7,26,23,30,27.6,79.53,77
2022,7,27,0,30,26.1,86.65,10
2022,7,27,1,30,25.5,85.92,0
2022,7,27,2,30,25,85.97,0
2022,7,27,3,30,24.5,87.2,0
2022,7,27,4,30,23.900000000000002,89.12,0
2022,7,27,5,30,23.400000000000002,90.7,0
2022,7,27,6,30,22.900000000000002,92.64,0
2022,7,27,7,30,22.5,94.43,0
2022,7,27,8,30,22.3,95.29,0
2022,7,27,9,30,22.1,96.4,0
2022,7,27,10,30,22.5,94.03,0
2022,7,27,11,30,23.6,90.98,93
2022,7,27,12,30,25.3,86.59,274
2022,7,27,13,30,27.400000000000002,79.11,271
2022,7,27,14,30,29.5,67.07000000000001,393
2022,7,27,15,30,31,58.75,651
2022,7,27,16,30,32,54.36,625
2022,7,27,17,30,32.800000000000004,51.51,791
2022,7,27,18,30,33.1,50.45,653
2022,7,27,19,30,33.2,49.980000000000004,88
2022,7,27,20,30,33,50.53,693
2022,7,27,21,30,32.300000000000004,53.01,521
2022,7,27,22,30,31.1,58.81,355
2022,7,27,23,30,28.700000000000003,70.72,162
2022,7,28,0,30,26.5,82.9,18
2022,7,28,1,30,25.5,84.43,0
2022,7,28,2,30,24.900000000000002,85.29,0
2022,7,28,3,30,24.400000000000002,86.28,0
2022,7,28,4,30,23.900000000000002,87.13,0
2022,7,28,5,30,23.5,87.36,0
2022,7,28,6,30,23.1,87.54,0
2022,7,28,7,30,22.700000000000003,87.72,0
2022,7,28,8,30,22.3,88.34,0
2022,7,28,9,30,22,88.79,0
2022,7,28,10,30,22.400000000000002,85.74,0
2022,7,28,11,30,24,79.43,95
2022,7,28,12,30,26.200000000000003,71.9,153
2022,7,28,13,30,28.6,64.41,474
2022,7,28,14,30,30.200000000000003,61.230000000000004,657
2022,7,28,15,30,31.400000000000002,57.33,805
2022,7,28,16,30,32.2,54.04,669
2022,7,28,17,30,32.7,52.39,550
2022,7,28,18,30,33,51.6,316
2022,7,28,19,30,33.1,51.28,490
2022,7,28,20,30,32.7,52.06,629
2022,7,28,21,30,31.900000000000002,54.730000000000004,261
2022,7,28,22,30,30.400000000000002,61.24,70
2022,7,28,23,30,28.200000000000003,73.03,54
2022,7,29,0,30,26.1,87.69,12
2022,7,29,1,30,25,92.54,0
2022,7,29,2,30,24.200000000000003,94.72,0
2022,7,29,3,30,23.6,95.61,0
2022,7,29,4,30,23.200000000000003,96.22,0
2022,7,29,5,30,22.8,97.14,0
2022,7,29,6,30,22.6,97.28,0
2022,7,29,7,30,22.400000000000002,97.42,0
2022,7,29,8,30,22.3,97.2,0
2022,7,29,9,30,22.200000000000003,97.38,0
2022,7,29,10,30,22.5,95.29,0
2022,7,29,11,30,23.5,91.71000000000001,82
2022,7,29,12,30,25.1,86.91,114
2022,7,29,13,30,27,78.11,302
2022,7,29,14,30,28.700000000000003,68.52,200
2022,7,29,15,30,30,62.88,355
2022,7,29,16,30,30.700000000000003,60.980000000000004,385
2022,7,29,17,30,31,60.53,692
2022,7,29,18,30,30.8,61.75,543
2022,7,29,19,30,29.8,66.59,448
2022,7,29,20,30,28.3,75.26,253
2022,7,29,21,30,27,85.08,216
2022,7,29,22,30,26.1,91.34,166
2022,7,29,23,30,25.200000000000003,96.2,67
2022,7,30,0,30,24.400000000000002,99.81,11
2022,7,30,1,30,23.900000000000002,100,0
2022,7,30,2,30,23.6,99.97,0
2022,7,30,3,30,23.3,99.93,0
2022,7,30,4,30,23.200000000000003,99.03,0
2022,7,30,5,30,23.1,98.02,0
2022,7,30,6,30,22.700000000000003,99.39,0
2022,7,30,7,30,22.3,100,0
2022,7,30,8,30,22,100,0
2022,7,30,9,30,21.700000000000003,100,0
2022,7,30,10,30,21.8,98.74000000000001,0
2022,7,30,11,30,22.5,95.57000000000001,89
2022,7,30,12,30,24.1,88.69,85
2022,7,30,13,30,26.3,79.69,235
2022,7,30,14,30,27.6,69.51,230
2022,7,30,15,30,28,67.77,403
2022,7,30,16,30,28.200000000000003,66.53,601
2022,7,30,17,30,28.5,65.59,609
2022,7,30,18,30,28.700000000000003,65.46000000000001,724
2022,7,30,19,30,28.6,66.48,715
2022,7,30,20,30,28.200000000000003,68.60000000000001,706
2022,7,30,21,30,28,70.79,505
2022,7,30,22,30,27.400000000000002,78.18,348
2022,7,30,23,30,26,90.7,151
2022,7,31,0,30,24.8,93.06,8
2022,7,31,1,30,24.1,92.22,0
2022,7,31,2,30,23.5,94.8,0
2022,7,31,3,30,23.200000000000003,95.12,0
2022,7,31,4,30,22.900000000000002,95.94,0
2022,7,31,5,30,22.700000000000003,96.46000000000001,0
2022,7,31,6,30,22.400000000000002,97.4,0
2022,7,31,7,30,22.200000000000003,97.98,0
2022,7,31,8,30,22,98.61,0
2022,7,31,9,30,21.8,99,0
2022,7,31,10,30,22.1,96.74000000000001,0
2022,7,31,11,30,22.900000000000002,94.42,64
2022,7,31,12,30,24,92.19,202
2022,7,31,13,30,25.400000000000002,87.7,146
2022,7,31,14,30,26.900000000000002,80.48,176
2022,7,31,15,30,27.900000000000002,74.91,300
2022,7,31,16,30,28.5,71.53,596
2022,7,31,17,30,28.8,69.93,672
2022,7,31,18,30,28.700000000000003,70.3,581
2022,7,31,19,30,28.400000000000002,72.06,707
2022,7,31,20,30,27.900000000000002,75.47,571
2022,7,31,21,30,27.3,80.29,432
2022,7,31,22,30,26.3,86.03,180
2022,7,31,23,30,25.1,93.04,105
2022,8,1,0,30,24.200000000000003,96.98,7
2022,8,1,1,30,23.8,97.03,0
2022,8,1,2,30,23.5,97.37,0
2022,8,1,3,30,23.1,98.10000000000001,0
2022,8,1,4,30,22.8,98.29,0
2022,8,1,5,30,22.6,98.14,0
2022,8,1,6,30,22.400000000000002,98.33,0
2022,8,1,7,30,22.3,98.5,0
2022,8,1,8,30,22.3,98.52,0
2022,8,1,9,30,22.3,98.71000000000001,0
2022,8,1,10,30,22.5,97.81,0
2022,8,1,11,30,23.1,95.94,41
2022,8,1,12,30,24,93.88,118
2022,8,1,13,30,25.1,89.95,270
2022,8,1,14,30,26.3,82.05,336
2022,8,1,15,30,26.900000000000002,76.35000000000001,292
2022,8,1,16,30,27.200000000000003,73.93,328
2022,8,1,17,30,27.5,72.45,350
2022,8,1,18,30,27.700000000000003,71.95,315
2022,8,1,19,30,27.6,72.67,354
2022,8,1,20,30,27,75.05,279
2022,8,1,21,30,26.3,78.42,240
2022,8,1,22,30,25.5,82.49,272
2022,8,1,23,30,24.400000000000002,88.79,115
2022,8,2,0,30,23.400000000000002,93.74,10
2022,8,2,1,30,22.8,96.44,0
2022,8,2,2,30,22.6,96.77,0
2022,8,2,3,30,22.5,96.78,0
2022,8,2,4,30,22.3,97.81,0
2022,8,2,5,30,22.1,98.72,0
2022,8,2,6,30,22,98.95,0
2022,8,2,7,30,21.8,99.65,0
2022,8,2,8,30,21.700000000000003,99.69,0
2022,8,2,9,30,21.700000000000003,99.32000000000001,0
2022,8,2,10,30,22,97.39,0
2022,8,2,11,30,22.900000000000002,94.72,74
2022,8,2,12,30,24,92.3,250
2022,8,2,13,30,25.3,88.82000000000001,443
2022,8,2,14,30,26.5,84.11,621
2022,8,2,15,30,27.5,79.11,765
2022,8,2,16,30,28.1,75.60000000000001,865
2022,8,2,17,30,28.400000000000002,73.27,918
2022,8,2,18,30,28.6,71.66,914
2022,8,2,19,30,28.6,70.95,838
2022,8,2,20,30,28.400000000000002,71.33,710
2022,8,2,21,30,28.200000000000003,72.52,528
2022,8,2,22,30,27.6,78.07000000000001,210
2022,8,2,23,30,26.700000000000003,82.65,152
2022,8,3,0,30,26.200000000000003,79.46000000000001,12
2022,8,3,1,30,25.900000000000002,79.05,0
2022,8,3,2,30,25.700000000000003,78.29,0
2022,8,3,3,30,25.5,78.27,0
2022,8,3,4,30,25,80.48,0
2022,8,3,5,30,24.6,82.25,0
2022,8,3,6,30,24.3,83.01,0
2022,8,3,7,30,24.1,83.46000000000001,0
2022,8,3,8,30,23.900000000000002,83.9,0
2022,8,3,9,30,23.6,84.91,0
2022,8,3,10,30,23.5,84.98,0
2022,8,3,11,30,24.6,86.16,85
2022,8,3,12,30,27,76.45,270
2022,8,3,13,30,29.6,64.93,470
2022,8,3,14,30,31.3,56.1,656
2022,8,3,15,30,32.4,49.2,807
2022,8,3,16,30,33.1,46.37,907
2022,8,3,17,30,33.6,44.47,950
2022,8,3,18,30,33.7,44.38,932
2022,8,3,19,30,33.6,45.58,852
2022,8,3,20,30,33.7,47.84,719
2022,8,3,21,30,32.4,51.36,544
2022,8,3,22,30,29.700000000000003,64.17,347
2022,8,3,23,30,27,82.21000000000001,151
2022,8,4,0,30,25.200000000000003,93.09,10
2022,8,4,1,30,24.200000000000003,96.28,0
2022,8,4,2,30,23.5,97.85000000000001,0
2022,8,4,3,30,22.8,98.83,0
2022,8,4,4,30,22.200000000000003,99.26,0
2022,8,4,5,30,21.6,99.46000000000001,0
2022,8,4,6,30,21.1,98.85000000000001,0
2022,8,4,7,30,20.700000000000003,98.68,0
2022,8,4,8,30,20.5,97.95,0
2022,8,4,9,30,20.3,97.91,0
2022,8,4,10,30,20.6,94.72,0
2022,8,4,11,30,21.8,90.51,84
2022,8,4,12,30,24.1,83.46000000000001,269
2022,8,4,13,30,26.8,74.95,469
2022,8,4,14,30,28.700000000000003,64.71000000000001,561
2022,8,4,15,30,29.700000000000003,61.09,800
2022,8,4,16,30,30.400000000000002,58.54,860
2022,8,4,17,30,30.900000000000002,56.5,929
2022,8,4,18,30,31.3,54.980000000000004,870
2022,8,4,19,30,31.400000000000002,54.15,731
2022,8,4,20,30,31.3,54.02,623
2022,8,4,21,30,31.5,53.730000000000004,446
2022,8,4,22,30,30.900000000000002,57.19,201
2022,8,4,23,30,28.8,63.300000000000004,57
2022,8,5,0,30,26.6,73.64,7
2022,8,5,1,30,24.8,80.86,0
2022,8,5,2,30,23.6,87.24,0
2022,8,5,3,30,22.900000000000002,89.61,0
2022,8,5,4,30,22.400000000000002,91.68,0
2022,8,5,5,30,22,93.26,0
2022,8,5,6,30,21.700000000000003,94.42,0
2022,8,5,7,30,21.5,95.04,0
2022,8,5,8,30,21.400000000000002,95.34,0
2022,8,5,9,30,21.3,95.85000000000001,0
2022,8,5,10,30,21.700000000000003,93.37,0
2022,8,5,11,30,22.900000000000002,89.83,57
2022,8,5,12,30,24.6,83.71000000000001,207
2022,8,5,13,30,26.5,75.82000000000001,394
2022,8,5,14,30,28.200000000000003,66.15,608
2022,8,5,15,30,29.6,60.17,780
2022,8,5,16,30,30.6,56.95,848
2022,8,5,17,30,31.200000000000003,55.28,905
2022,8,5,18,30,31.5,54.63,414
2022,8,5,19,30,31.6,54.63,258
2022,8,5,20,30,32.2,53.72,168
2022,8,5,21,30,32.1,56.77,105
2022,8,5,22,30,30.3,60.69,22
2022,8,5,23,30,28.3,72.10000000000001,23
2022,8,6,0,30,26.700000000000003,83.7,4
2022,8,6,1,30,25.6,88.2,0
2022,8,6,2,30,24.6,92.13,0
2022,8,6,3,30,23.700000000000003,95.76,0
2022,8,6,4,30,23,97.37,0
2022,8,6,5,30,22.6,97.61,0
2022,8,6,6,30,22.3,97.83,0
2022,8,6,7,30,21.900000000000002,98.79,0
2022,8,6,8,30,21.6,98.87,0
2022,8,6,9,30,21.200000000000003,99.42,0
2022,8,6,10,30,21.5,96.01,0
2022,8,6,11,30,22.6,92.05,47
2022,8,6,12,30,24.400000000000002,86.44,182
2022,8,6,13,30,26.900000000000002,77,432
2022,8,6,14,30,28.8,68.34,612
2022,8,6,15,30,29.900000000000002,64.11,672
2022,8,6,16,30,30.6,61.39,705
2022,8,6,17,30,31,59.86,754
2022,8,6,18,30,31.1,59.38,909
2022,8,6,19,30,31.1,59,775
2022,8,6,20,30,30.900000000000002,59.550000000000004,377
2022,8,6,21,30,30.900000000000002,59.83,346
2022,8,6,22,30,30.400000000000002,65.03,244
2022,8,6,23,30,28.5,70.60000000000001,112
2022,8,7,0,30,26.6,75.49,6
2022,8,7,1,30,24.8,83.38,0
2022,8,7,2,30,23.400000000000002,90.73,0
2022,8,7,3,30,22.6,92.53,0
2022,8,7,4,30,22.1,93.59,0
2022,8,7,5,30,21.6,95.48,0
2022,8,7,6,30,21.3,96.54,0
2022,8,7,7,30,21,97.72,0
2022,8,7,8,30,20.700000000000003,99.08,0
2022,8,7,9,30,20.5,99.66,0
2022,8,7,10,30,20.8,96.91,0
2022,8,7,11,30,22.1,91.48,75
2022,8,7,12,30,24.3,83.60000000000001,253
2022,8,7,13,30,26.6,73.9,457
2022,8,7,14,30,28.5,66.31,643
2022,8,7,15,30,29.700000000000003,62.230000000000004,794
2022,8,7,16,30,30.5,59.63,892
2022,8,7,17,30,31,58.07,932
2022,8,7,18,30,31.1,57.660000000000004,912
2022,8,7,19,30,31,57.870000000000005,738
2022,8,7,20,30,30.8,58.52,632
2022,8,7,21,30,30.900000000000002,58.82,487
2022,8,7,22,30,30.400000000000002,63.42,334
2022,8,7,23,30,28.3,70.12,140
2022,8,8,0,30,25.900000000000002,83.34,8
2022,8,8,1,30,24.400000000000002,89.53,0
2022,8,8,2,30,23.5,90.19,0
2022,8,8,3,30,22.900000000000002,90.89,0
2022,8,8,4,30,22.5,92.17,0
2022,8,8,5,30,22.1,93.89,0
2022,8,8,6,30,21.8,94.86,0
2022,8,8,7,30,21.5,95.39,0
2022,8,8,8,30,21.1,96.21000000000001,0
2022,8,8,9,30,20.900000000000002,95.86,0
2022,8,8,10,30,21.6,90.75,0
2022,8,8,11,30,23.400000000000002,85.41,74
2022,8,8,12,30,25.5,76.31,253
2022,8,8,13,30,27.3,67.49,452
2022,8,8,14,30,28.8,61.11,640
2022,8,8,15,30,30.1,56.43,793
2022,8,8,16,30,31.1,53.49,860
2022,8,8,17,30,31.700000000000003,52.06,550
2022,8,8,18,30,31.900000000000002,51.800000000000004,663
2022,8,8,19,30,31.8,52.4,558
2022,8,8,20,30,31.400000000000002,53.95,351
2022,8,8,21,30,31.200000000000003,55.9,454
2022,8,8,22,30,30.3,61.61,322
